"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"240","240","420","Inf","25","1","21","1800","Curve 2","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.02127254549596","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","240","Inf","Inf","0","180","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","8.02103676932932",NA,"26.7771253536797","Inf","8.02103676932932","9.79481050830557",NA,"31.1759962772965","Inf","9.79481050830557","4","8","1","1","","",NA,"0.000235776166638502","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 2","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.9018974443888","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","388","Inf","Inf","0","32","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","11.9016801718663",NA,"21.4311057655841","Inf","11.9016801718663","13.4979753325736",NA,"23.8105808004238","Inf","13.4979753325736","4","8","1","1","","",NA,"0.000217272522473166","TRUE","FALSE","FALSE","Ac"
"473","473","420","Inf","25","1","21","1800","Curve 2","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.6532642781873","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","473","Inf","Inf","0","-53","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","13.6530553565541",NA,"20.3179087993935","Inf","13.6530553565541","15.1692525681453",NA,"22.2768868009019","Inf","15.1692525681453","4","8","1","1","","",NA,"0.000208921633239711","TRUE","FALSE","FALSE","Ac"
"659","659","420","Inf","25","1","21","1800","Curve 2","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16.6703425627229","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","659","Inf","Inf","0","-239","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","16.67014802716",NA,"19.078902010102","Inf","16.67014802716","18.0483605640103",NA,"20.5698598004548","Inf","18.0483605640103","4","8","1","1","","",NA,"0.000194535562837217","TRUE","FALSE","FALSE","Ac"
"853","853","420","Inf","25","1","21","1800","Curve 2","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","18.4446488936721","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","853","Inf","Inf","0","-433","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","19.0023290258553",NA,"18.4452973396269","Inf","18.4452973396269","20.2738808559671",NA,"19.6969184336615","Inf","19.6969184336615","4","8","1","1","","",NA,"-0.000648445954823273","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 2","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","18.077045333933","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1044","Inf","Inf","0","-624","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","20.7655353447304",NA,"18.0779335194559","Inf","18.0779335194559","21.9564481368765",NA,"19.1907872603384","Inf","19.1907872603384","4","8","1","1","","",NA,"-0.000888185522935458","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 2","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17.7414840550369","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1329","Inf","Inf","0","-909","0.202416025326542","0","0.510022000006261","0","29.4662480893585",NA,"0.570595485561698","5.73305751923423","34.8418019817829",NA,"0.571205753867963","5.73840500560161","34.8868948864834","22.7522330345422",NA,"17.7433780681942","Inf","17.7433780681942","23.8522855633598",NA,"18.7298574305858","Inf","18.7298574305858","4","8","1","1","","",NA,"-0.00189401315732241","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 3","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.19456233919589","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","25","Inf","Inf","0","395","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","-2.1880427783128","-2.11767991517509","Inf","Inf","-2.1880427783128","3.75146279229277","5.92755254767382","Inf","Inf","3.75146279229277","4","8","1","1","","",NA,"-0.00651956088308925","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 3","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.00947316481127","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","33","Inf","Inf","0","387","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","-1.00389722491801","-0.340630169100224","Inf","Inf","-1.00389722491801","4.89077947861561","7.37566929813568","Inf","Inf","4.89077947861561","4","8","1","1","","",NA,"-0.00557593989326088","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 3","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.146703709137096","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","41","Inf","Inf","0","379","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","0.151359049306898","1.24365863300539","Inf","Inf","0.151359049306898","6.00230056352803","8.66670527333321","Inf","Inf","6.00230056352803","4","8","1","1","","",NA,"-0.00465534016980218","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 3","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.995493379421255","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","47","Inf","Inf","0","373","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","0.999472875303435","2.32350572679046","Inf","Inf","0.999472875303435","6.81830686536212","9.54667200915572","Inf","Inf","6.81830686536212","4","8","1","1","","",NA,"-0.00397949588218038","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 3","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.82903134920371","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","53","Inf","Inf","0","367","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","1.83234714488416","3.32211187701346","Inf","Inf","1.83234714488416","7.61965054327559","10.3604355497917","Inf","Inf","7.61965054327559","4","8","1","1","","",NA,"-0.00331579568045193","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 3","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.84878854262977","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","68","Inf","Inf","0","352","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","3.85049611732292","5.51819197912126","Inf","Inf","3.85049611732292","9.56139731012612","12.150019880924","Inf","Inf","9.56139731012612","4","8","1","1","","",NA,"-0.00170757469314609","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 3","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.52880647380277","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","81","Inf","Inf","0","339","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","5.52917634310006","7.13724421172176","Inf","Inf","5.52917634310006","11.1765267904042","13.4693845543555","Inf","Inf","11.1765267904042","4","8","1","1","","",NA,"-0.000369869297291103","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 3","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.70730070258258","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","107","Inf","Inf","0","313","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","8.70513971265412","9.78385281801008","91.9846314515082","Inf","8.70513971265412","14.2322559207543","15.6261042878058","121.841019541714","Inf","14.2322559207543","4","8","1","1","","",NA,"0.00216098992845559","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 3","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.5548371672617","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","132","Inf","Inf","0","288","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","11.5504088414775","11.7845008913937","28.3508513616474","Inf","11.5504088414775","16.9698100890356","17.2564311783418","37.5401845963318","Inf","16.9698100890356","4","8","1","1","","",NA,"0.00442832578423058","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 3","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14.7429977837494","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","182","Inf","Inf","0","238","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","16.7053338242074","14.7456091459563","15.6391105399617","Inf","14.7456091459563","21.9295821649677","19.6694364826865","20.6999094568677","Inf","19.6694364826865","4","8","1","1","","",NA,"-0.00261136220681557","FALSE","TRUE","FALSE","Aj"
"240","240","420","Inf","25","1","21","1800","Curve 3","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.1628806694113","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","240","Inf","Inf","0","180","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","21.9295605370375","17.1098899588249","12.1622410173716","Inf","12.1622410173716","26.956032376259","21.5960874700733","16.0938181114126","Inf","16.0938181114126","4","8","1","1","","",NA,"0.000639652039767569","FALSE","FALSE","TRUE","Ap"
"388","388","420","Inf","25","1","21","1800","Curve 3","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.60598795441492","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","388","Inf","Inf","0","32","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","32.5219417843859","20.6296585557724","9.60717652923646","Inf","9.60717652923646","37.1474118636874","24.4643447455084","12.7089167369395","Inf","12.7089167369395","4","8","1","1","","",NA,"-0.00118857482153878","FALSE","FALSE","TRUE","Ap"
"473","473","420","Inf","25","1","21","1800","Curve 3","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.05226528961547","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","473","Inf","Inf","0","-53","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","37.3023948533872","21.8383698400488","9.05315800774511","Inf","9.05315800774511","41.746888620647","25.449322831293","11.9749634204624","Inf","11.9749634204624","4","8","1","1","","",NA,"-0.000892718129637871","FALSE","FALSE","TRUE","Ap"
"659","659","420","Inf","25","1","21","1800","Curve 3","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.4269132241456","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","659","Inf","Inf","0","-239","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","45.5376776430261","23.546962726711","8.42717523053558","Inf","8.42717523053558","49.6704036580715","26.8416541289174","11.1456732116194","Inf","11.1456732116194","4","8","1","1","","",NA,"-0.000262006389981195","FALSE","FALSE","TRUE","Ap"
"853","853","420","Inf","25","1","21","1800","Curve 3","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.10336685580104","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","853","Inf","Inf","0","-433","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","51.9034648884741","24.6232710482557","8.10317897679807","Inf","8.10317897679807","55.7951977000941","27.7187371214071","10.7164490688656","Inf","10.7164490688656","4","8","1","1","","",NA,"0.000187879002970348","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 3","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.91459521609241","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1044","Inf","Inf","0","-624","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","56.7162115415288","25.328333287102","7.91410591156757","Inf","7.91410591156757","60.4257454846548","28.293291908321","10.4659686284124","Inf","10.4659686284124","4","8","1","1","","",NA,"0.000489304524841749","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 3","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.74192270792233","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1329","Inf","Inf","0","-909","0.345187703652867","0","0.510858232638325","0","24.1916364781862","124.591405666258","2.30687733355047","3.15596901972141","95.8871783657019","124.718444646526","2.30934460530205","3.15891273714483","96.0112773258619","62.1389873987371","26.031537014617","7.74113254684539","Inf","7.74113254684539","65.6432282532163","28.8663321954885","10.2368167683657","Inf","10.2368167683657","4","8","1","1","","",NA,"0.000790161076939633","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 4","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.5896396296185","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","25","Inf","Inf","0","395",NA,NA,NA,NA,"25.6266824675368","182.322462031329","0.506636607313076",NA,"84.0259751917301","182.508366183646","0.507178469756892",NA,"84.1347231633093","-0.589584919094593","-0.712713916606196",NA,"-0.507178469756892","-0.589584919094593","3.28740844073729","8.19934566133518",NA,"0","3.28740844073729","4","8","1","1","","",NA,"-5.47105239071533e-05","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 4","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.450381026708546","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","33","Inf","Inf","0","387",NA,NA,NA,NA,"25.6266824675368","182.322462031329","0.506636607313076",NA,"84.0259751917301","182.508366183646","0.507178469756892",NA,"84.1347231633093","0.450412630510173","1.77957660809732",NA,"Inf","0.450412630510173","4.2857921376209","10.2345948396961",NA,"Inf","4.2857921376209","4","8","1","1","","",NA,"-3.16038016263676e-05","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 4","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.46502858004421","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","41","Inf","Inf","0","379",NA,NA,NA,NA,"25.6266824675368","182.322462031329","0.506636607313076",NA,"84.0259751917301","182.508366183646","0.507178469756892",NA,"84.1347231633093","1.46503764085202","4.01479428597054",NA,"Inf","1.46503764085202","5.25981853716446","12.0599137169528",NA,"Inf","5.25981853716446","4","8","1","1","","",NA,"-9.06080780649354e-06","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 4","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.20991665180551","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","47","Inf","Inf","0","373",NA,NA,NA,NA,"25.6266824675368","182.322462031329","0.506636607313076",NA,"84.0259751917301","182.508366183646","0.507178469756892",NA,"84.1347231633093","2.20990916301721","5.54553932080513",NA,"Inf","2.20990916301721","5.97488520658615","13.3099475888257",NA,"Inf","5.97488520658615","4","8","1","1","","",NA,"7.48878829925914e-06","TRUE","FALSE","FALSE","Ac"
