"averaging","ppfd","replicate","species","instrument","Leak","LeakPct","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_hum","AccH2O_des","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","date_ymd","curve_identifier","ppfd_replicate","A","TleafCnd","Ci","Qin","C_i","A_net","PPFD","T_leaf","C","V_cmax_pred","J_max_pred","V_TPU_part","Ac","Aj","Ap","W_carbox","W_regen","W_tpu","A_model","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","0.437339583441058","300.0466","68.8782994767585","399.813","68.8782994767585","0.437339583441058","399.813","300.0466","68.0552039681811","0.0365489853329529","0.199289800733365","1","0.560287548550192","4.18414250160542","24.2436593827197","2.75798818680787","6.3818431398631","26.4413600209773","0.560287548550192","-0.122947965109134","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","1.50827810253807","300.1534","79.9296474318334","400.128","79.9296474318334","1.50827810253807","400.128","300.1534","78.9744883424962","0.0495867016680436","0.255014363691715","1","1.54411424873254","5.9686062249317","24.2436593827197","3.74181488699022","8.16630686318937","26.4413600209773","1.54411424873254","-0.035836146194471","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","3.40843806758561","300.175","98.6741547071209","399.942","98.6741547071209","3.40843806758561","399.942","300.175","97.494998802154","0.0709116352154794","0.333668316052505","1","3.15329475737073","8.48733615716945","24.2436593827197","5.35099539562841","10.6850367954271","26.4413600209773","3.15329475737073","0.25514331021488","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","4.90113691710122","300.1728","115.522043178807","399.998","115.522043178807","4.90113691710122","399.998","300.1728","114.141555048228","0.0892783836257537","0.391419650851092","1","4.53925047362799","10.3367030512405","24.2436593827197","6.73695111188566","12.5344036894982","26.4413600209774","4.53925047362799","0.361886443473232","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","7.76531190578726","300.0447","162.375730804496","399.998","162.375730804496","7.76531190578726","399.998","300.0447","160.435341222546","0.136737166686996","0.509616458438878","1","8.12049252045358","14.1217110289796","24.2436593827197","10.3181931587113","16.3194116672373","26.4413600209773","8.12049252045358","-0.355180614666322","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","10.076537595184","300.1042","198.405054236547","399.985","198.405054236547","10.076537595184","399.985","300.1042","196.034114328597","0.16999721175905","0.573337724494425","1","10.630297117374","16.1622526078438","24.2436593827197","12.8279977556317","18.3599532461015","26.4413600209773","10.630297117374","-0.553759522190017","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","20.353025906236","300.055","361.552518228592","399.943","361.552518228592","20.353025906236","399.943","300.055","357.231966529007","0.293291830583003","0.731388660767863","1","19.9341149693803","21.2235065189513","24.2436593827197","22.131815607638","23.421207157209","26.4413600209773","19.9341149693803","0.418910936855685","TRUE","FALSE","FALSE","Ac"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","22.3787024619543","300.1789","445.711412186371","400.007","445.711412186371","22.3787024619543","400.007","300.1789","440.385161911913","0.343590782285188","0.774482298463099","1","23.7296762781198","22.6034910193374","24.2436593827197","25.9273769163775","24.8011916575951","26.4413600209773","22.6034910193374","-0.224788557383114","FALSE","TRUE","FALSE","Aj"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","24.6852671397731","300.1646","629.376101602368","399.952","629.376101602368","24.6852671397731","399.952","300.1646","621.855058743149","0.431840749678818","0.832964453299567","1","30.3890230517871","24.4762609115953","24.2436593827197","32.5867236900447","26.673961549853","26.4413600209773","24.2436593827197","0.441607757053397","FALSE","FALSE","TRUE","Ap"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","24.9265384261584","300.1524","823.963474795855","399.872","823.963474795855","24.9265384261584","399.872","300.1524","814.117113307719","0.502678691852358","0.868965645959682","1","35.7344575669351","25.6291245481657","24.2436593827197","37.9321582051927","27.8268251864234","26.4413600209773","24.2436593827197","0.68287904343876","FALSE","FALSE","TRUE","Ap"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","24.1863961925995","300.0491","1027.8017323851","400.102","1027.8017323851","24.1863961925995","400.102","300.0491","1015.51950422238","0.560128984280534","0.893100954538066","1","40.069659389972","26.4020078212315","24.2436593827197","42.2673600282297","28.5997084594892","26.4413600209773","24.2436593827197","-0.0572631901201675","FALSE","FALSE","TRUE","Ap"
"none","400","wt-3","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","400 - wt-3 - ripe5","400 - wt-3","23.6180435294011","300.1859","1320.83996201348","400.16","1320.83996201348","23.6180435294011","400.16","300.1859","1305.05592773067","0.622775095495471","0.915480985856564","1","44.796937947948","27.1186819752238","24.2436593827197","46.9946385862057","29.3163826134815","26.4413600209773","24.2436593827197","-0.625615853318589","FALSE","FALSE","TRUE","Ap"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","-2.15439496559545","300.1278","23.2392708201757","399.985","23.2392708201757","-2.15439496559545","399.985","300.1278","22.9537194241651","-0.0213096172881714","-0.158602524005658","1","-3.05203240013498","-5.92039141026028","23.0526231440068","-1.66987042570665","-4.53822943583194","24.4347851184352","-3.05203240013498","0.89763743453953","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","-1.94806171996887","300.0229","31.8937645508047","400.227","31.8937645508047","-1.94806171996887","400.227","300.0229","31.5018714891856","-0.00980973679744135","-0.068073208069581","1","-2.15087542153029","-3.32999879852493","23.0526231440068","-0.76871344710195","-1.9478368240966","24.4347851184352","-2.15087542153029","0.202813701561412","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","-1.50968079714876","300.1585","39.3322109764426","400.196","39.3322109764426","-1.50968079714876","400.196","300.1585","38.8489183706026","-0.000130675830533921","-0.000857962616949924","1","-1.39240203185463","-1.40671159132439","23.0526231440068","-0.0102400574262955","-0.0245496168960504","24.4347851184352","-1.39240203185463","-0.117278765294125","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","-0.967955716921885","300.1776","45.930118978306","399.922","45.930118978306","-0.967955716921885","399.922","300.1776","45.3657549027429","0.00830068548326192","0.0520563669452352","1","-0.731701245164766","0.107371299234493","23.0526231440068","0.650460729263571","1.48953327366283","24.4347851184352","-0.731701245164766","-0.236254471757119","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","-0.427350639845466","300.1435","52.0461779142179","400.007","52.0461779142179","-0.427350639845466","400.007","300.1435","51.4066630656058","0.0159903205434923","0.0963427286520986","1","-0.129123826813693","1.3745747789018","23.0526231440068","1.25303814761464","2.75673675333014","24.4347851184352","-0.129123826813693","-0.298226813031774","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","0.927958932500038","300.1425","65.4373784445398","399.997","65.4373784445398","0.927958932500038","399.997","300.1425","64.6333198787311","0.0324174468674756","0.180200442828988","1","1.15814342237305","3.77406715321967","23.0526231440068","2.54030539680139","5.156229127648","24.4347851184352","1.15814342237305","-0.230184489873016","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","2.16493346435166","300.155","77.7825138084874","400.033","77.7825138084874","2.16493346435166","400.033","300.155","76.8267649997106","0.0470828402438464","0.244806585131856","1","2.30735724209516","5.62269786431706","23.0526231440068","3.6895192165235","7.0048598387454","24.4347851184352","2.30735724209516","-0.142423777743498","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","4.25601991584476","300.1738","103.199271782432","400.109","103.199271782432","4.25601991584476","400.109","300.1738","101.931215811452","0.0759191676025969","0.350232715972968","1","4.56703791074339","8.6393457599832","23.0526231440068","5.94919988517172","10.0215077344115","24.4347851184352","4.56703791074339","-0.311017994898629","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","6.2286518200888","300.1431","125.731200492733","400.132","125.731200492733","6.2286518200888","400.132","300.1431","124.186284557091","0.100061317073367","0.421790005681112","1","6.45887204690149","10.6868755867485","23.0526231440068","7.84103402132983","12.0690375611769","24.4347851184352","6.45887204690149","-0.230220226812699","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","10.0167174045054","300.046","173.996005172687","399.812","173.996005172687","10.0167174045054","399.812","300.046","171.858037825872","0.147755182906667","0.532154768451557","1","10.1962726283215","13.8448367744632","23.0526231440068","11.5784346027498","15.2269987488915","24.4347851184352","10.1962726283215","-0.179555223816038","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","13.262104060316","300.2936","208.254076879895","400.138","208.254076879895","13.262104060316","400.138","300.2936","205.695165163684","0.178651686590985","0.587976034095629","1","12.61739343319","15.4420983091048","23.0526231440068","13.9995554076184","16.8242602835332","24.4347851184352","12.61739343319","0.644710627125956","TRUE","FALSE","FALSE","Ac"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","19.2466776925424","300.073","378.216336694887","400.213","378.216336694887","19.2466776925424","400.213","300.073","373.569022079341","0.303859504912978","0.741183297265494","1","22.4289648967097","19.8259485401133","23.0526231440068","23.8111268711381","21.2081105145417","24.4347851184352","19.8259485401133","-0.579270847570918","FALSE","TRUE","FALSE","Aj"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","21.1249866094475","300.0692","467.669228981169","399.968","467.669228981169","21.1249866094475","399.968","300.0692","461.922766355895","0.355563720157447","0.783544427404916","1","26.4806256446967","21.038063725159","23.0526231440068","27.862787619125","22.4202256995874","24.4347851184352","21.038063725159","0.0869228842884908","FALSE","TRUE","FALSE","Aj"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","23.0442278903569","300.2071","654.107615107157","399.905","654.107615107157","23.0442278903569","399.905","300.2071","646.070299991709","0.441949714309637","0.838601742339208","1","33.2500300351773","22.6134656858729","23.0526231440068","34.6321920096057","23.9956276603012","24.4347851184352","22.6134656858729","0.430762204484044","FALSE","TRUE","FALSE","Aj"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","23.4996173374415","300.1148","849.827218352529","399.846","849.827218352529","23.4996173374415","399.846","300.1148","839.385008248515","0.510792085411909","0.872615946424112","1","38.6446759354121","23.5867431490297","23.0526231440068","40.0268379098404","24.9689051234581","24.4347851184352","23.0526231440068","0.446994193434691","FALSE","FALSE","TRUE","Ap"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","22.9971124645021","300.0304","1049.56477986108","399.918","1049.56477986108","22.9971124645021","399.918","300.0304","1036.66830430416","0.565494128978677","0.895163498879474","1","42.9312533780096","24.2319155187661","23.0526231440068","44.313415352438","25.6140774931944","24.4347851184352","23.0526231440068","-0.0555106795047315","FALSE","FALSE","TRUE","Ap"
"none","400","wt-9","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","400 - wt-9 - mcgrath1","400 - wt-9","22.6611396300769","300.187","1341.1891854093","399.987","1341.1891854093","22.6611396300769","399.987","300.187","1324.70938932743","0.62647503024911","0.916692842150087","1","47.7098564935596","24.8479529997417","23.0526231440068","49.092018467988","26.23011497417","24.4347851184352","23.0526231440068","-0.391483513929966","FALSE","FALSE","TRUE","Ap"
"none","450","wt-5","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","450 - wt-5 - mcgrath2","450 - wt-5","-2.76365915305088","300.1507","27.2339543183019","450.061","27.2339543183019","-2.76365915305088","450.061","300.1507","27.1304949241368","-0.0159714717433671","-0.1150554881069","1","-2.57585136234123","-4.93395771055308",NA,"-1.0985899541209","-3.45669630233275","3000","-2.57585136234123","-0.187807790709646","TRUE","FALSE","FALSE","Ac"
"none","450","wt-5","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","450 - wt-5 - mcgrath2","450 - wt-5","-2.14178972844809","300.1655","33.7511061771988","450.064","33.7511061771988","-2.14178972844809","450.064","300.1655","33.6228886970384","-0.00738358168206197","-0.0505396339911549","1","-1.98513750077348","-2.99566065029871",NA,"-0.507876092553152","-1.51839924207838","3000","-1.98513750077348","-0.156652227674604","TRUE","FALSE","FALSE","Ac"
"none","450","wt-5","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","450 - wt-5 - mcgrath2","450 - wt-5","-1.46472066720344","300.1431","39.4838962191234","449.785","39.4838962191234","-1.46472066720344","449.785","300.1431","39.3339003744376","5.15857798202332e-05","0.000338495428645653","1","-1.47371310532148","-1.46709174212436",NA,"0.00354830289885677","0.0101696660959696","3000","-1.47371310532148","0.00899243811803574","TRUE","FALSE","FALSE","Ac"
"none","450","wt-5","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","450 - wt-5 - mcgrath2","450 - wt-5","-0.917432008971112","300.1126","45.8520996204461","450.036","45.8520996204461","-0.917432008971112","450.036","300.1126","45.6779115318386","0.00818322729529518","0.0513731295992612","1","-0.914382079167096","0.0661791529116422",NA,"0.562879329053237","1.54344056113198","3000","-0.914382079167096","-0.00304992980401564","TRUE","FALSE","FALSE","Ac"
"none","450","wt-5","tobacco","mcgrath2","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99977","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","2","2094","1","26","18","21","data/tobacco/2023-03-21 ed aci mcgrath2","2023-03-21","450 - wt-5 - mcgrath2","450 - wt-5","-0.295599023534866","300.117","51.1810947507515","449.994","51.1810947507515","-0.295599023534866","449.994","300.117","50.9866622789286","0.0148869355282119","0.0902389443661055","1","-0.453270752773624","1.23385329346959",NA,"1.02399065544671","2.71111470168992","3000","-0.453270752773624","0.157671729238758","TRUE","FALSE","FALSE","Ac"
