"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"388","388","420","Inf","25","1","21","1800","Curve 2","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.4863090150658","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","388","Inf","Inf","0","32","0","0.000316733243838499","0","0","36.9443833189131",NA,"0.809246704084603","5.80891179011556","35.0803738691916",NA,"0.810112216742781","5.81433002924935","35.1257755380423","11.4862439881725",NA,"16.6346222938419","Inf","11.4862439881725","13.5903998705746",NA,"19.2805830999015","Inf","13.5903998705746","4","8","1","1","","",NA,"6.50268932904652e-05","TRUE","FALSE","FALSE","Ac"
"473","473","420","Inf","25","1","21","1800","Curve 2","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.2701489001348","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","473","Inf","Inf","0","-53","0","0.000316733243838499","0","0","36.9443833189131",NA,"0.809246704084603","5.80891179011556","35.0803738691916",NA,"0.810112216742781","5.81433002924935","35.1257755380423","13.2700783112017",NA,"16.634282227407","Inf","13.2700783112017","15.2731208243754",NA,"18.922353609121","Inf","15.2731208243754","4","8","1","1","","",NA,"7.05889330472331e-05","TRUE","FALSE","FALSE","Ac"
"659","659","420","Inf","25","1","21","1800","Curve 2","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16.3431684848766","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","659","Inf","Inf","0","-239","0","0.000316733243838499","0","0","36.9443833189131",NA,"0.809246704084603","5.80891179011556","35.0803738691916",NA,"0.810112216742781","5.81433002924935","35.1257755380423","16.343088314222",NA,"16.6338622890197","Inf","16.343088314222","18.1719429047468",NA,"18.4799861797422","Inf","18.1719429047468","4","8","1","1","","",NA,"8.01706546127434e-05","TRUE","FALSE","FALSE","Ac"
"853","853","420","Inf","25","1","21","1800","Curve 2","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16.6334915607025","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","853","Inf","Inf","0","-433","0","0.000316733243838499","0","0","36.9443833189131",NA,"0.809246704084603","5.80891179011556","35.0803738691916",NA,"0.810112216742781","5.81433002924935","35.1257755380423","18.7184928245531",NA,"16.6336282543454","Inf","16.6336282543454","20.4127019773154",NA,"18.233451639428","Inf","18.233451639428","4","8","1","1","","",NA,"-0.000136693642868835","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 2","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16.6334915607025","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1044","Inf","Inf","0","-624","0","0.000316733243838499","0","0","36.9443833189131",NA,"0.809246704084603","5.80891179011556","35.0803738691916",NA,"0.810112216742781","5.81433002924935","35.1257755380423","20.5143775542732",NA,"16.633485930315","Inf","16.633485930315","22.1067902826571",NA,"18.0835260375648","Inf","18.0835260375648","4","8","1","1","","",NA,"5.63038751266731e-06","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 2","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16.6334915607025","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1329","Inf","Inf","0","-909","0","0.000316733243838499","0","0","36.9443833189131",NA,"0.809246704084603","5.80891179011556","35.0803738691916",NA,"0.810112216742781","5.81433002924935","35.1257755380423","22.5378957356165",NA,"16.6333518017144","Inf","16.6333518017144","24.0156090558943",NA,"17.9422335859491","Inf","17.9422335859491","4","8","1","1","","",NA,"0.00013975898814067","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 3","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-4.07328045398114","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","25","Inf","Inf","0","395","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","-4.07324259831684",NA,"-Inf","-2.28013438603202","-4.07324259831684","3.75303639461561",NA,"Inf","0","3.75303639461561","4","8","1","1","","",NA,"-3.7855664305475e-05","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 3","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.8649909847781","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","33","Inf","Inf","0","387","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","-2.86495865606737",NA,"-Inf","-2.28013438603202","-2.86495865606737","4.89283098288852",NA,"Inf","0","4.89283098288852","4","8","1","1","","",NA,"-3.23287107293346e-05","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 3","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.68617982733645","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","41","Inf","Inf","0","379","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","-1.6861528907397",NA,"7.16939955051553","Inf","-1.6861528907397","6.00481831050624",NA,"95.5294649036259","Inf","6.00481831050624","4","8","1","1","","",NA,"-2.69365967473512e-05","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 3","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.820773542020219","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","47","Inf","Inf","0","373","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","-0.820750563961954",NA,"7.16936185067963","Inf","-0.820750563961954","6.82116689733237",NA,"44.1669901718492","Inf","6.82116689733237","4","8","1","1","","",NA,"-2.29780582647887e-05","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 3","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.0290824627753761","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","53","Inf","Inf","0","367","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","0.0291015534251979",NA,"7.16935232782403","Inf","0.0291015534251979","7.62284670979996",NA,"31.1929965557989","Inf","7.62284670979996","4","8","1","1","","",NA,"-1.90906498218624e-05","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 3","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.0883801088205","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","68","Inf","Inf","0","352","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","2.08838977983804",NA,"7.16934461923366","Inf","2.08838977983804","9.56540796886109",NA,"20.6907684029148","Inf","9.56540796886109","4","8","1","1","","",NA,"-9.67101754190125e-06","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 3","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.8012874732496","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","81","Inf","Inf","0","339","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","3.80128930909211",NA,"7.16934218449529","Inf","3.80128930909211","11.1812149372665",NA,"17.3736667393264","Inf","11.1812149372665","4","8","1","1","","",NA,"-1.83584250779134e-06","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 3","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.04200655799828","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","107","Inf","Inf","0","313","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","7.04199357015458",NA,"7.16934002585995","Inf","7.04199357015458","14.2382258349494",NA,"14.4327294508765","Inf","14.2382258349494","4","8","1","1","","",NA,"1.29878436929687e-05","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 3","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467577","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","132","Inf","Inf","0","288","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","9.94526250519336",NA,"7.16933906387273","Inf","7.16933906387273","16.9769283077287",NA,"13.1221124951747","Inf","13.1221124951747","4","8","1","1","","",NA,"1.42508030371857e-05","FALSE","FALSE","TRUE","Ap"
"182","182","420","Inf","25","1","21","1800","Curve 3","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467577","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","182","Inf","Inf","0","238","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","15.2052688129285",NA,"7.16933813467611","Inf","7.16933813467611","21.9387808278212",NA,"11.8561696411244","Inf","11.8561696411244","4","8","1","1","","",NA,"1.51799996572777e-05","FALSE","FALSE","TRUE","Ap"
"240","240","420","Inf","25","1","21","1800","Curve 3","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467576","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","240","Inf","Inf","0","180","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","20.535989542054",NA,"7.1693376300981","Inf","7.1693376300981","26.9673394523279",NA,"11.1687296364379","Inf","11.1687296364379","4","8","1","1","","",NA,"1.56845776668746e-05","FALSE","FALSE","TRUE","Ap"
"388","388","420","Inf","25","1","21","1800","Curve 3","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467576","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","388","Inf","Inf","0","32","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","31.3442927398015",NA,"7.16933709808709","Inf","7.16933709808709","37.1629938531226",NA,"10.443914757726","Inf","10.443914757726","4","8","1","1","","",NA,"1.62165886745669e-05","FALSE","FALSE","TRUE","Ap"
"473","473","420","Inf","25","1","21","1800","Curve 3","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467576","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","473","Inf","Inf","0","-53","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","36.2221936561137",NA,"7.16933695580477","Inf","7.16933695580477","41.7643999234486",NA,"10.250068508939","Inf","10.250068508939","4","8","1","1","","",NA,"1.6358870990274e-05","FALSE","FALSE","TRUE","Ap"
"659","659","420","Inf","25","1","21","1800","Curve 3","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467577","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","659","Inf","Inf","0","-239","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","44.6253497766405",NA,"7.16933678009673","Inf","7.16933678009673","49.6912385875111",NA,"10.0106828577538","Inf","10.0106828577538","4","8","1","1","","",NA,"1.6534579032168e-05","FALSE","FALSE","TRUE","Ap"
"853","853","420","Inf","25","1","21","1800","Curve 3","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467577","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","853","Inf","Inf","0","-433","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","51.1209013466314",NA,"7.16933668216972","Inf","7.16933668216972","55.818601758075",NA,"9.87726652009071","Inf","9.87726652009071","4","8","1","1","","",NA,"1.66325060497741e-05","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 3","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467577","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1044","Inf","Inf","0","-624","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","56.0317541403016",NA,"7.16933662261585","Inf","7.16933662261585","60.4510918891691",NA,"9.79612999482678","Inf","9.79612999482678","4","8","1","1","","",NA,"1.66920599120601e-05","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 3","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.16935331467577","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1329","Inf","Inf","0","-909","0","2.44665414918102e-07","0","0","36.9443833189131",NA,"2.27769832207363","3.14688833728047","95.9273995527324",NA,"2.28013438603202","3.14982358473383","96.0515505678968","61.565071367984",NA,"7.16933656649039","Inf","7.16933656649039","65.6707632021622",NA,"9.71966433469869","Inf","9.71966433469869","4","8","1","1","","",NA,"1.67481853772244e-05","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 4","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.5513865114986","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","25","Inf","Inf","0","395",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","-2.55138638373777","-6.54039747225246",NA,"-0.972031825178541","-2.55138638373777","3.30564273682182","11.6547784393707",NA,"0","3.30564273682182","4","8","1","1","","",NA,"-1.27760823698253e-07","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 4","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.4871402378953","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","33","Inf","Inf","0","387",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","-1.48714009946361","-2.67324219413747",NA,"-0.972031825178541","-1.48714009946361","4.30956417696523","14.2328819581141",NA,"0","4.30956417696523","4","8","1","1","","",NA,"-1.3843169721639e-07","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 4","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.448858093123542","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","41","Inf","Inf","0","379",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","-0.448857944281305","0.655353168499526",NA,"Inf","-0.448857944281305","5.28899321694232","16.4519455332054",NA,"Inf","5.28899321694232","4","8","1","1","","",NA,"-1.48842236202817e-07","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 4","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.313380954534582","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","47","Inf","Inf","0","373",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","0.313381111019558","2.86268886339441",NA,"Inf","0.313381111019558","6.00802615268153","17.9235026631353",NA,"Inf","6.00802615268153","4","8","1","1","","",NA,"-1.56484975089022e-07","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 4","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.06192350932458","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","53","Inf","Inf","0","367",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","1.06192367331496","4.86127457166249",NA,"Inf","1.06192367331496","6.71413895594188","19.2558931353141",NA,"Inf","6.71413895594188","4","8","1","1","","",NA,"-1.63990383272861e-07","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 4","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.87572715646642","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","68","Inf","Inf","0","352",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","2.87572733864326","9.11824584249642",NA,"Inf","2.87572733864326","8.42513049496866","22.0938739825367",NA,"Inf","8.42513049496866","4","8","1","1","","",NA,"-1.82176840723969e-07","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 4","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.38443456978493","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","4.38443476708912","12.1406745598368",NA,"Inf","4.38443476708912","9.84831961641665","24.1088264607636",NA,"Inf","9.84831961641665","4","8","1","1","","",NA,"-1.97304189875069e-07","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 4","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.23881946483304","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131","184.216431120969","0.970993319856123",NA,"84.4920427759861","184.40426644904","0.972031825178541",NA,"84.6013939408551","7.23881969075728","16.8822479690118",NA,"Inf","7.23881969075728","12.5409089781422","27.2698754002136",NA,"Inf","12.5409089781422","4","8","1","1","","",NA,"-2.25924240204733e-07","TRUE","FALSE","FALSE","Ac"
