"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","gmc_at_25","gmc_tl","drawdown_cm","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Tp_tl_avg","Vcmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_Cc","operating_An","operating_An_model","optimum_val","alpha_g_lower","alpha_g_upper","alpha_old_lower","alpha_old_upper","alpha_s_lower","alpha_s_upper","alpha_t_lower","alpha_t_upper","Gamma_star_lower","Gamma_star_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Tp_at_25_lower","Tp_at_25_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Tp_tl_avg_lower","Tp_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","n_Ac_limiting","n_Aj_limiting","n_Ap_limiting","n_Ad_limiting","Vcmax_trust","J_trust","alpha_g_trust","alpha_old_trust","alpha_s_trust","alpha_t_trust","Tp_trust","remove_unreliable_param"
"420","Inf","25","1","21","1800","Curve 154","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","33.8027867031982","0.58494548286777","10.1401861339808","72.0845310559962","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","33.8027867202825","0.584945486571924",NA,NA,"33.8372535563551","0.585571102617583","3.07797937276396","402.807091730048","4","8","1","1","","",NA,"17","5","12","9.07512195653972e-17","5.33830703325866e-18","2.31047766344076e-09","2.75001847820151e-09","-615.873682675714","Inf","33.8372535563551","0.585571102617583",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-313.936841337857",NA,NA,"-1.08165774503905","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"33.8027867202825","33.8027867202825","0.584945486571924","0.584945486571924","1.74766363172453","Inf","54.6623530353466","Inf",NA,NA,"33.8372535563551","33.8372535563551","0.585571102617583","0.585571102617583","1.74929375795544","Inf","54.7330980639021","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 155","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","1","4","0","0","0","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","Inf","Inf","0","0","0.000408417040309581","0","0","36.9443833189131","135.478420381688","1.41782139951393","9.53986860422268","68.9608759233764","135.616560250016","1.41933780033722","9.54876687833496","69.0501263647771","4","8","1","1","","",NA,"17","5","12","7.25275933023261e-07","4.26632901778389e-08","0.000206550938457899","0.000245844790640908","-228.244848892857","Inf","135.616560250016","1.41933780033722","9.54876687833496","69.0501263647771",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-120.122424446428",NA,NA,"0.000286346727809581","0.000408417040309581",NA,NA,NA,NA,NA,NA,NA,NA,"135.476540013131","135.48065930677","1.41776036435768","1.41794346982643","9.53974653391017","9.53992963937893","68.9602045366573","68.9619135210331",NA,NA,"135.614677964151","135.618801458007","1.41927669990211","1.41946000120743","9.54864469416186","9.54882797042151","69.049454109137","69.051165305312","12","1","4","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 156","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","Inf","Inf","0","0","0.000211738553301637","0","0","36.9443833189131",NA,"2.35683300272814","10.2989517612904","63.1312240800309","601.139842166933","2.35935370350674","10.3085580671677","63.212929678167","4","8","1","1","","",NA,"17","5","12","1.28830283905821e-06","7.57825199446003e-08","0.000275286250918204","0.000327656176382374","-218.477858905254","Inf",NA,"2.35935370350674","10.3085580671677","63.212929678167",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-115.238929452627",NA,NA,"0.000150703397051637","0.000455879178301638",NA,NA,NA,NA,NA,NA,NA,NA,"145.324656835768","Inf","2.35677196757188","2.35713817850939","10.2988907261341","10.2992569370717","63.1293707831165","63.131468220656",NA,NA,"145.472836368003","Inf","2.35929260307163","2.35965920568229","10.3084969750811","10.3088635276004","63.2110739826815","63.2131741347635","14","0","3","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 157","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","57.6599211582719","1.45919981284175",NA,"58.3253453321377","57.7187137976766","1.46076046906988","8.99654018346758","58.4008310730893","4","8","1","1","","",NA,"17","5","12","1.94727679548944e-12","1.1454569385232e-13","3.38445998428582e-07","4.02831312450741e-07","-446.318733706881","Inf","57.7187137976766","1.46076046906988",NA,"58.4008310730893",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-229.15936685344",NA,NA,"-2.42053676661725","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"57.6599211582719","57.6599211582719","1.45919981284175","1.45919981284175","3.06689508649249","Inf","58.3253453321377","58.3253453321377",NA,NA,"57.7187137976766","57.7187137976766","1.46076046906988","1.46076046906988","3.06975572056256","Inf","58.4008310730893","58.4008310730893","7","10","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 158","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","195.259994011396","1.22314740349306","12.8534174352139","88.7319433557568","Inf","Inf","0","0","0.000198150516258583","0","0","36.9443833189131",NA,"1.22289545585112","12.853056693765","88.7309354276018","213.087878393369","1.22420337776334","12.8650453307564","88.8457726457603","4","8","1","1","","",NA,"17","5","12","8.20717639489148e-07","4.8277508205244e-08","0.000219721433194953","0.000261520814896435","-226.143190778394","Inf",NA,"1.22420337776334","12.8650453307564","88.8457726457603",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-119.071595389197",NA,NA,"0.000137115360008583","0.000198150516258583",NA,NA,NA,NA,NA,NA,NA,NA,"181.702318108766","Inf","1.22283442069487","1.22320063163237","12.8529346234525","12.8531177289213","88.7303250760388","88.7316678494773",NA,NA,"181.88758993455","Inf","1.22414227732823","1.22450887993888","12.8649231465833","12.865106422843","88.8451615042691","88.8465060155497","13","0","4","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 159","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792","41.9693524643993","149.733625319793","4","8","1","1","","",NA,"17","5","12","8.39811725007897e-16","4.94006897063469e-17","7.02856242103226e-09","8.36566258089129e-09","-578.047733769242","Inf","25.0001321536963","2.18391436564792",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-295.023866884621",NA,NA,"-18.0818415861416","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"24.9746668642248","24.9746668642248","2.18158110182498","2.18158110182498","1.220007867415","Inf","40.386450717138","Inf",NA,NA,"25.0001321536963","25.0001321536963","2.18391436564792","2.18391436564792","1.22114582485171","Inf","40.4387196088081","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 160","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","Inf","Inf","0","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046","145.011297214699","1.5683232499328","8.77028586786184","68.2543404473687","4","8","1","1","","",NA,"17","5","12","1.42033475988523e-06","8.35491035226605e-08","0.000289048617922073","0.000344036669543285","-216.819222171524","Inf",NA,"1.5683232499328","8.77028586786184","68.2543404473687",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-114.409611085762",NA,NA,"0.000143672155468864","0.000265742467968865",NA,NA,NA,NA,NA,NA,NA,NA,"131.86088494354","Inf","1.56615939387121","1.56670871027747","8.76205200696906","8.76229614759407","68.1652641034167","68.1676178153813",NA,NA,"131.99533621063","Inf","1.56783444645194","1.56838435036791","8.77022477577529","8.77046914412149","68.2534848492812","68.2558416074633","12","0","5","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 161","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145","11.3856437329955","78.2898504216528","4","8","1","1","","",NA,"17","5","12","1.04268643692885e-14","6.13344962899324e-16","2.47658022866073e-08","2.94772007508748e-08","-535.22536043615","Inf","75.1374997853529","1.82591483314145",NA,"78.2898504216528",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-273.612680218075",NA,NA,"-2.33559095985759","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"75.0609642626429","75.0609642626429","1.8239640510545","1.8239640510545","3.10857003385016","Inf","78.1886572149898","78.1886572149898",NA,NA,"75.1374997853529","75.1374997853529","1.82591483314145","1.82591483314145","3.11146954005994","Inf","78.2898504216528","78.2898504216528","7","10","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 162","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","89.170501748682","0.815494361438323","3.25319628333673","24.2502240682952","Inf","Inf","0","0","0.000370002358438352","0","0","36.9443833189131",NA,"0.815437745827305","3.25302277827189","24.2499430801651","641.605199079699","0.816309879982943","3.25605702219866","24.281327805125","4","8","1","1","","",NA,"17","5","12","8.64825878327028e-08","5.08721104898252e-09","7.13246875140895e-05","8.48933585116757e-05","-264.397203300052","Inf",NA,"0.816309879982943","3.25605702219866","24.281327805125",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-138.198601650026",NA,NA,"0.000308967202188352","0.000370002358438352",NA,NA,NA,NA,NA,NA,NA,NA,"48.7781374275186","Inf","0.815437745827305","0.815498780983556","3.25302277827189","3.25302277827189","24.2497599746964","24.2502482559464",NA,NA,"48.8278738022309","Inf","0.816309879982943","0.816370980418051","3.25605702219866","3.25605702219866","24.2811444626778","24.2816333758705","13","0","4","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 163","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","176.404001684627","0.648698468741495","2.55212418634444","42.405691243941","Inf","Inf","0","0","7.65277069302535e-06","0","0","36.9443833189131",NA,"0.648699182346392","2.55211529507158","42.4057608999978","97.8306081041903","0.649392984805934","2.55449577035943","42.460643220264","4","8","1","1","","",NA,"17","5","12","2.29514713959058e-09","1.35008655270034e-10","1.16193224961714e-05","1.38297599990943e-05","-326.092687720418","Inf",NA,"0.649392984805934","2.55449577035943","42.460643220264",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-169.046343860209",NA,NA,"7.65277069302535e-06","7.65277069302535e-06",NA,NA,NA,NA,NA,NA,NA,NA,"54.0207536164233","Inf","0.648699182346392","0.648699182346392","2.55211529507158","2.55211529507158","42.405577794529","42.4058219351541",NA,NA,"54.0758355975281","Inf","0.649392984805934","0.649392984805934","2.55449577035943","2.55449577035943","42.4604598778167","42.4607043344131","9","0","8","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 164","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","181.694737538672","2.20908035086235","7.63118270931765","117.978489172412","Inf","Inf","0","0","1.1216559566111e-07","0","0","36.9443833189131",NA,"2.20907887087284","7.63119049118724","117.978487304126","373.845636899693","2.21144154435177","7.63830845345808","118.131177245004","4","8","1","1","","",NA,"17","5","12","4.55266087601305e-09","2.67803580941944e-10","1.63647053423502e-05","1.94778953260978e-05","-314.449134159033","Inf",NA,"2.21144154435177","7.63830845345808","118.131177245004",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-163.224567079516",NA,NA,"1.1216559566111e-07","1.1216559566111e-07",NA,NA,NA,NA,NA,NA,NA,NA,"151.589521345118","Inf","2.20907887087284","2.20907887087284","7.63119049118724","7.63119049118724","117.978365233813","117.978609374438",NA,NA,"151.744088813941","Inf","2.21144154435177","2.21144154435177","7.63830845345808","7.63830845345808","118.131055016706","118.131299473303","10","0","7","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 165","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","185.739858824061","1.79519496078836","16.9930271752737","28.9136084751226","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131",NA,"1.79519495461506",NA,"28.9136084796496","85.5953310235441","1.79711496732475","79.1589528578871","28.9510290066476","4","8","1","1","","",NA,"17","5","12","9.00643407551836e-16","5.29790239736374e-17","7.27866910730508e-09","8.66334908081086e-09","-576.858895287999","Inf",NA,"1.79711496732475",NA,"28.9510290066476",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-294.429447644",NA,NA,"-47.4608594089168","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"83.492516795029","Inf","1.79519495461506","1.79519495461506","6.3336073919655","Inf","28.9136084796496","28.9136084796496",NA,NA,"83.5776495065263","Inf","1.79711496732475","1.79711496732475","6.33951503881384","Inf","28.9510290066476","28.9510290066476","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 166","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","174.324752151337","1.49232500244398","3.70512637685984","80.433426022646","Inf","Inf","0","0","1.76745319267365e-05","0","0","36.9443833189131",NA,"1.49232568915816","3.70512189631609","80.433883322183","179.941482790501","1.49392177446511","3.70857783387882","80.5379823420107","4","8","1","1","","",NA,"17","5","12","3.81371644037782e-08","2.24336261198695e-09","4.73641490157582e-05","5.63746133791459e-05","-278.316018691875","Inf",NA,"1.49392177446511","3.70857783387882","80.5379823420107",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-145.158009345937",NA,NA,"-1.5e-05","1.76745319267365e-05",NA,NA,NA,NA,NA,NA,NA,NA,"88.7205897132426","Inf","1.49232568915816","1.49238672431441","3.70512189631609","3.70512189631609","80.4327834787835","80.4341274628082",NA,NA,"88.8110532021619","Inf","1.49392177446511","1.49398287490022","3.70857783387882","3.70857783387882","80.5368810751735","80.5382267986072","9","0","8","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 167","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","5","0","0","0","0","54.9500615411205","1.70010341107845","16.7447303579561","27.5430764857447","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","54.9500600402185","1.70010319655407",NA,"27.5430749852759","55.006089583796","1.70192150588965","44.9168408119846","27.5787217424705","4","8","1","1","","",NA,"17","5","12","4.45530790377926e-13","2.62076935516427e-14","1.6188790427837e-07","1.92685146975129e-07","-471.392387335125","Inf","55.006089583796","1.70192150588965",NA,"27.5787217424705",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-241.696193667562",NA,NA,"-28.3141460144002","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"54.9500600402185","54.9500600402185","1.70010319655407","1.70010319655407","1.24119882796835","Inf","27.5430749852759","27.5430749852759",NA,NA,"55.006089583796","55.006089583796","1.70192150588965","1.70192150588965","1.24235655118837","Inf","27.5787217424705","27.5787217424705","12","5","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 168","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","183.255855886196","1.44454437169479","7.84919207576662","98.5155454213964","Inf","Inf","0","0","5.46249004931776e-05","0","0","36.9443833189131",NA,"1.44429835895884","7.84902661490823","98.5117464814589","188.040650089748","1.44584307765284","7.85634776294828","98.639242206229","4","8","1","1","","",NA,"17","5","12","1.05844277884075e-06","6.2261339931809e-08","0.000249522223322511","0.000296990849864766","-221.818817431459","Inf",NA,"1.44584307765284","7.85634776294828","98.639242206229",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-116.90940871573",NA,NA,"0","5.46249004931776e-05",NA,NA,NA,NA,NA,NA,NA,NA,"144.731269025711","Inf","1.44417628864633","1.44442042927134","7.84896557975198","7.84908765006449","98.5113192353649","98.5166568296896",NA,NA,"144.878843513145","Inf","1.44572087678263","1.44596527852306","7.85628667086173","7.85640885503483","98.6388144071852","98.6441589095232","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 169","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","26.9852678525494","2.22743281641742","10.007815376278","65.4809527087491","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","26.9852678322361","2.22743281188349",NA,NA,"27.0127832205514","2.22981511543097","17.6316355542607","85.3461028683666","4","8","1","1","","",NA,"17","5","12","1.37799738344161e-16","8.10586696142123e-18","2.84708042763481e-09","3.38870351737653e-09","-608.773130360101","Inf","27.0127832205514","2.22981511543097",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-310.38656518005",NA,NA,"-7.09617825262712","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"26.9852678322361","26.9852678322361","2.22743281188349","2.22743281188349","1.58546324446333","Inf","43.6377582456775","Inf",NA,NA,"27.0127832205514","27.0127832205514","2.22981511543097","2.22981511543097","1.58694207893469","Inf","43.6942350397005","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 170","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","94.6390750314342","1.58820024770685","9.2426466431655","107.692234490183","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","94.6390751649999","1.58820027381368",NA,"107.69224574571","94.7355734068983","1.58989889975033","12.2147763809994","107.831623042468","4","8","1","1","","",NA,"17","5","12","3.85125860634766e-13","2.26544623902803e-14","1.50513994001489e-07","1.79147485942627e-07","-473.869222176215","Inf","94.7355734068983","1.58989889975033",NA,"107.831623042468",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-242.934611088107",NA,NA,"-1.76469076201579","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"94.6390751649999","94.6390751649999","1.58820027381368","1.58820027381368","3.85396889005928","Inf","107.69224574571","107.69224574571",NA,NA,"94.7355734068983","94.7355734068983","1.58989889975033","1.58989889975033","3.8575636640574","Inf","107.831623042468","107.831623042468","6","11","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 171","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0","0","0","47.9935613005888","2.45191992509644","9.10736883468926","45.239688306232","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","47.993563409903","2.45192040343077",NA,"45.2396944036744","48.0424997977895","2.45454280292316","70.8783018700925","45.298244453109","4","8","1","1","","",NA,"17","5","12","1.25053562425832e-12","7.35609190740185e-14","2.7122116265885e-07","3.22817753572393e-07","-453.847352388782","Inf","48.0424997977895","2.45454280292316",NA,"45.298244453109",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-232.923676194391",NA,NA,"-27.2062715738876","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"47.993563409903","47.993563409903","2.45192040343077","2.45192040343077","0.609504944527039","Inf","45.2396944036744","45.2396944036744",NA,NA,"48.0424997977895","48.0424997977895","2.45454280292316","2.45454280292316","0.61007345781524","Inf","45.298244453109","45.298244453109","8","9","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 172","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","110.204038945376","1.52620357893175","3.94991004582494","71.9429862090619","Inf","Inf","0","0","1.2609406798329e-05","0","0","36.9443833189131",NA,"1.52618224229783","3.94988357430494","71.9426041869626","84.2567063143989","1.52781453816352","3.95356781233944","72.0357136362442","4","8","1","1","","",NA,"17","5","12","1.3581023729198e-08","7.9888374877635e-10","2.82645316390764e-05","3.36415216277915e-05","-295.868786374045","Inf",NA,"1.52781453816352","3.95356781233944","72.0357136362442",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-153.934393187022",NA,NA,"1.2609406798329e-05","1.2609406798329e-05",NA,NA,NA,NA,NA,NA,NA,NA,"83.6071861102246","Inf","1.52618224229783","1.52618224229783","3.94988357430494","3.94988357430494","71.9424210814937","71.9430924682128",NA,NA,"83.6924357436941","Inf","1.52781453816352","1.52781453816352","3.95356781233944","3.95356781233944","72.0355302937969","72.0362025494371","9","0","8","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 173","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4","13","0","0","0","0","74.1675175056793","1.73664508679649","12.520962068364","101.370809920249","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","74.1675174313237","1.73664507730646",NA,"101.370809874503","74.2431419556083","1.73850246923599","10.3644279196726","101.502005852009","4","8","1","1","","",NA,"17","5","12","7.25266916929404e-16","4.26627598193767e-17","6.53167358487675e-09","7.77424657083353e-09","-580.540579453683","Inf","74.2431419556083","1.73850246923599",NA,"101.502005852009",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-296.270289726841",NA,NA,"-1.73846947918816","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"74.1675174313237","74.1675174313237","1.73664507730646","1.73664507730646","1.29661170535521","Inf","101.370809874503","101.370809874503",NA,NA,"74.2431419556083","74.2431419556083","1.73850246923599","1.73850246923599","1.29782111471398","Inf","101.502005852009","101.502005852009","4","13","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 174","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","5","0","0","0","0","133.888428866235","1.24740261287196","10.893805606477","69.2932427134365","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","133.888424623906","1.24740227101311",NA,"69.2932424094424","134.024943261311","1.24873640367","31.7492196972095","69.3829230056982","4","8","1","1","","",NA,"17","5","12","2.89291623003771e-12","1.70171542943395e-13","4.12518536484598e-07","4.90995267292e-07","-439.589569509505","Inf","134.024943261311","1.24873640367",NA,"69.3829230056982",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-225.794784754753",NA,NA,"-8.03266412664004","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"133.888424623906","133.888424623906","1.24740227101311","1.24740227101311","4.31015558519642","Inf","69.2932424094424","69.2932424094424",NA,NA,"134.024943261311","134.024943261311","1.24873640367","1.24873640367","4.31417586550161","Inf","69.3829230056982","69.3829230056982","12","5","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 175","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","44.4376159483101","1.62307297505205","6.13586353346705","89.3816076206276","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","44.4376159316095","1.62307296831516",NA,NA,"44.482926516102","1.62480889160299","12.3354236170133","360.968574372746","4","8","1","1","","",NA,"17","5","12","4.34182811119354e-16","2.5540165359962e-17","5.0537278676203e-09","6.01513931065714e-09","-589.262838799981","Inf","44.482926516102","1.62480889160299",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-300.63141939999",NA,NA,"-3.07675293814173","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"44.4376159316095","44.4376159316095","1.62307296831516","1.62307296831516","2.87216240441357","Inf","71.8599062654228","Inf",NA,NA,"44.482926516102","44.482926516102","1.62480889160299","1.62480889160299","2.87484140235681","Inf","71.9529086855245","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 176","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","69.7845234355656","1.88044941086322","13.2535654730722","76.3731385866413","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","69.784522751208","1.88044930213422",NA,"76.3731309074192","69.8556781777109","1.8824604968241","9.09764419922665","76.4719744263475","4","8","1","1","","",NA,"17","5","12","3.10026415487198e-13","1.82368479698352e-14","1.35043874240319e-07","1.60734360433397e-07","-477.556737846813","Inf","69.8556781777109","1.8824604968241",NA,"76.4719744263475",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-244.778368923407",NA,NA,"-1.84314607760804","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"69.784522751208","69.784522751208","1.88044930213422","1.88044930213422","2.57720947422715","Inf","76.3731309074192","76.3731309074192",NA,NA,"69.8556781777109","69.8556781777109","1.8824604968241","1.8824604968241","2.57961335600979","Inf","76.4719744263475","76.4719744263475","7","10","0","0","2","2","0","0","0","0","0","2"
